real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
gen=0_training=606,7.10432,-4.85651,4.24524,-0.408134,4.82285,5.47007,9.18563,2.35636,0.389447,7.90181,4.183,9.92283,-0.371481,7.45888,0.113977,-2.25903,-0.17305,4.96808,5.76602,-0.417119
gen=0_training=607,0.171997,7.36325,4.29899,8.85604,7.97602,7.94742,7.78201,0.457091,8.0242,-1.97723,4.73051,-1.38102,-0.474325,2.40044,4.92122,9.37718,4.45951,2.5952,2.06798,-2.008
gen=0_training=608,3.46754,2.88292,5.80156,8.70301,4.19329,6.50162,5.02705,6.62736,1.67975,-1.9982,-4.71342,3.27537,-2.18611,-4.48146,1.40052,4.6153,8.61914,4.31273,-3.79265,3.81131
gen=0_training=609,-0.58233,1.55362,5.57517,7.45104,4.7526,3.62498,2.73337,7.14439,6.39704,-1.47251,7.22061,-2.26732,8.96359,7.14639,4.30223,9.13921,8.91928,7.69836,8.63046,-4.21431
gen=0_training=610,5.12234,9.50496,2.79764,9.34895,4.07701,5.37502,-3.60291,1.6823,-4.01582,3.65084,8.94143,5.82828,-4.89498,5.87857,7.99094,9.63241,5.06275,3.40081,7.08542,-4.97167
gen=0_training=611,7.71115,-1.21078,-2.27558,-2.34413,-0.146028,6.74153,9.80878,-2.46298,3.66565,-2.97601,-3.62676,4.93137,-1.92192,-1.78146,6.22845,2.45348,-1.30089,2.74311,9.31522,0.782189
gen=0_training=612,3.58262,-1.94589,-2.70211,6.86229,5.83762,-0.858975,6.26443,7.56548,8.55075,6.75093,-0.291136,4.31453,4.51397,-4.6206,-0.469508,5.68226,0.639141,8.84329,-0.692172,4.49334
gen=0_training=613,-2.74776,9.73762,5.719,0.941114,-4.00259,-2.73918,5.01151,-0.717432,5.77003,4.82755,-1.60955,7.02981,6.52741,2.26552,0.0508519,7.13382,-2.08921,0.332292,1.64864,2.415
gen=0_training=614,5.26165,1.87859,8.40303,9.68319,9.1102,6.02447,4.70183,-2.14442,-4.69532,-4.17493,1.56985,7.98644,4.15184,-1.22332,-4.5831,8.14039,6.9555,-3.19862,-1.07655,-2.39303
gen=0_training=615,0.744278,4.59252,5.93843,9.78079,0.237091,-3.10566,9.39718,6.04484,-1.39832,-4.49196,-4.9531,-4.73237,8.5069,5.4063,2.48916,9.32064,4.59631,-2.86493,4.28532,-4.80452
gen=0_training=616,-2.82791,1.63153,-2.84423,8.31989,5.88911,9.86526,2.27265,9.19169,5.97235,2.97459,-0.642225,6.29707,4.59048,4.66377,6.79181,-1.68235,-2.25351,-4.79305,-3.90785,8.19878
gen=0_training=617,3.90293,8.85695,-0.127871,3.17372,2.59219,9.80224,-1.47545,1.75231,6.50057,0.42168,7.57348,-2.50873,-0.774503,9.93955,-3.2138,4.73355,3.61108,4.10346,9.23197,0.941181
gen=0_training=618,2.73566,5.66108,-2.47446,2.62601,-2.23648,6.30052,-3.63769,9.48531,-0.846471,-1.61856,-1.82765,2.21766,-3.34211,9.98078,1.92943,8.59409,-1.67009,6.92966,-1.52407,6.71318
gen=0_training=619,-1.09639,-4.5469,1.6961,-4.97971,4.93942,2.40927,-0.404759,2.22391,-2.71269,4.32921,2.47546,-0.0852275,2.05262,5.29876,7.04656,4.95976,1.63747,-4.27313,7.61153,8.4819
gen=0_training=620,-0.204094,-2.49228,-3.39003,9.04953,5.21065,6.78878,0.366024,9.37402,4.83502,2.2763,7.31823,2.12096,4.62219,8.18333,-4.51741,4.01517,-1.27599,0.620237,3.31924,-3.52744
gen=0_training=621,8.06778,8.67572,4.53424,8.98358,6.58066,6.90856,7.90306,3.36113,9.19335,8.88058,0.154924,-2.63808,2.36985,-0.262455,1.13552,4.92472,9.38169,0.071297,7.90011,1.34079
gen=0_training=622,6.16919,-3.74707,5.95743,1.22335,1.52608,9.13422,-4.0142,-3.64345,2.19255,7.89871,9.74472,0.308422,-3.39164,-0.190933,-1.33757,1.55017,5.20439,9.35811,9.6713,-0.595456
gen=0_training=623,2.50466,-4.66559,1.05416,8.39182,0.664977,-0.186272,-3.14149,-2.61672,2.59029,-0.226168,9.17755,3.57791,0.143308,3.7128,4.87675,3.04753,6.95205,4.47381,3.64572,5.74531
gen=0_training=624,8.30156,7.79025,9.88546,3.66022,0.826377,4.15582,1.99923,0.819734,-4.78909,1.66575,-3.99894,-0.258711,-3.88834,5.28299,0.325386,4.60615,-0.884165,-3.5262,5.64937,8.78531
gen=0_training=625,-3.87441,2.02885,3.06448,-4.17029,1.8779,1.77475,0.678995,5.37637,-4.86055,-2.7165,2.73812,0.10481,-0.967162,-3.75852,8.79452,6.10576,6.47257,0.75544,9.95496,-2.02136
gen=0_training=626,7.22819,-2.24588,3.83556,2.56612,-4.96109,-4.62671,4.27762,6.58232,3.82386,8.96728,-0.799259,-2.90965,6.84512,-1.65783,0.606814,1.18939,-4.68559,9.44755,7.35424,-4.37791
gen=0_training=627,5.6916,3.58794,0.192173,2.78345,2.11273,5.77116,-2.26004,-3.31115,9.55094,-0.738702,-2.31909,-2.11081,-0.512835,2.07771,-2.79718,7.52338,6.05559,-1.30164,0.40387,8.97037
gen=0_training=628,0.533561,1.30622,-0.908333,5.90533,-4.88071,6.6985,-2.19795,-2.33097,-4.06084,5.14098,6.52983,0.957731,6.69553,4.65754,0.39988,-3.99421,3.08497,3.47391,8.89033,-3.15439
gen=0_training=629,-0.571635,-4.02945,-3.80119,2.41028,-4.55911,1.26166,-4.34605,-2.23585,0.522463,-3.55105,1.10337,3.68922,3.47642,3.3849,7.28674,3.77128,6.90984,5.03609,9.71914,6.21374
gen=0_training=630,1.90409,2.74906,5.19698,-0.76867,0.221382,-0.619731,3.49335,-3.71668,-3.71169,5.70213,8.07069,8.20675,-1.23357,1.27714,0.828037,9.08147,2.9668,5.50692,8.86103,1.11805
gen=0_training=631,3.20045,5.41177,9.91708,6.91379,2.22445,-2.45139,-4.16938,9.54474,9.51082,-2.88198,-1.09902,9.43273,0.974096,6.99823,-4.70937,3.44278,7.60581,2.09565,2.1847,-2.74462
gen=0_training=632,4.08216,5.93789,-3.37652,4.98406,2.51474,8.62662,6.78505,7.05412,1.74756,-2.04038,-0.334547,2.35575,2.07477,-0.709358,-2.17905,-1.44104,1.74373,1.8824,4.08949,0.189626
gen=0_training=633,4.59618,4.09733,0.774689,6.41906,6.66273,0.424624,6.92682,-0.528258,2.47986,7.37911,5.83627,5.45537,-3.99483,2.33042,6.66961,2.77526,9.97219,4.38517,-4.54785,5.07401
gen=0_training=634,3.79059,7.25433,-3.42827,3.10999,4.30583,-0.166741,-4.42857,5.94886,-0.281287,-0.10151,2.92881,8.00315,-2.12402,9.59213,-3.80129,3.30728,1.5425,1.71061,4.20002,-1.42148
gen=0_training=635,9.92647,6.63928,3.65975,5.86567,7.84801,9.65539,2.91479,9.74451,1.9599,5.6784,6.1303,-0.116313,1.68932,7.21115,6.97571,2.71152,5.48105,1.25849,9.23858,5.45563
gen=0_training=636,8.6635,6.73241,8.57716,-1.44338,6.0012,2.16528,0.232492,8.7858,4.89932,9.60926,6.27287,5.83916,0.335475,-4.88719,5.53577,-2.10185,6.58263,5.99719,6.77049,9.62235
gen=0_training=637,1.31461,7.80278,-4.82087,-2.31494,-0.223631,3.19239,7.97869,-2.97726,-2.41789,0.717477,1.08378,2.70872,7.0249,6.96042,7.44326,-0.396241,3.27649,1.99889,8.21835,9.28155
gen=0_training=638,7.24275,7.27231,-0.735367,4.07365,0.805199,-3.93686,4.24732,9.51153,-0.301083,3.3409,6.10741,5.44603,2.98695,6.1375,-1.867,-1.47938,6.43854,9.3381,-1.9919,8.13204
gen=0_training=639,-2.90853,6.06646,8.62701,1.01146,8.27121,7.30532,-1.06152,9.80997,8.01952,0.196481,9.53582,4.55921,-3.31865,5.35143,7.80083,-4.1404,9.5802,2.40174,5.39202,5.37226
gen=0_training=640,4.30528,5.00315,9.2668,-4.42752,6.43091,3.33117,0.415472,-4.29687,1.7074,1.62366,7.98579,6.60945,-2.14638,4.36611,8.17823,5.94054,7.74202,9.66207,1.2376,-4.66478
gen=0_training=641,2.85566,4.28346,-3.85719,1.82922,0.483539,-3.38761,-4.19177,-1.98483,-0.19601,4.2509,1.37911,9.39895,-1.37596,6.0831,1.5513,-2.49381,1.68135,-4.21233,2.82199,-2.15683
gen=0_training=642,-4.48972,-4.0197,-0.114678,-3.69552,8.46053,-3.19268,1.55168,-2.70854,4.7878,6.77726,6.2474,2.59283,-3.53317,-3.32295,9.37894,2.10138,1.41358,6.25381,0.879524,1.00058
gen=0_training=643,5.79672,1.62049,3.64818,9.83816,-1.85614,-4.92604,-1.65149,5.21559,3.6016,1.70103,-1.08481,4.64094,6.39574,-3.776,6.35902,9.192,8.94559,9.0653,-1.73213,-3.7337
gen=0_training=644,7.52218,4.40869,1.14411,7.6367,-4.68559,3.3477,7.11593,-2.90168,-3.22026,-4.6492,-2.25616,0.68542,2.88769,0.582383,5.66065,2.23667,-4.30939,-0.792148,6.06293,0.517342
gen=0_training=645,0.651946,2.17622,6.83849,-4.02329,0.862949,0.571863,5.22931,6.99739,4.31028,7.15539,6.67724,4.85375,5.64599,1.97711,-2.66548,6.93437,5.67431,-2.23624,0.701201,1.6268
gen=0_training=646,-3.48095,0.546237,1.7448,-3.59224,9.62727,4.71096,-2.6326,5.485,7.05694,-0.479265,7.44964,5.02809,0.595124,-4.99974,-2.86295,1.48557,-1.56967,0.582162,4.63219,3.69171
gen=0_training=647,6.7214,-1.16406,4.88583,5.49363,7.08968,6.02771,3.31581,6.03343,9.22061,5.37762,-4.96913,-4.46207,6.41754,9.03871,4.7738,1.67891,2.76999,8.97807,9.70867,4.65218
gen=0_training=648,1.93561,-2.13162,6.70926,9.53378,-1.05375,1.97942,-3.17121,2.81564,2.41041,-1.84909,7.94528,-0.382457,6.20173,5.34391,3.2974,4.8515,6.60951,-3.51265,8.71192,-3.20727
gen=0_training=649,3.91457,-3.33083,-0.337642,1.32744,5.75141,-3.11749,0.378246,-2.57402,3.33007,1.07238,-1.2732,1.27977,9.61244,8.04733,4.32663,-3.55537,-3.05984,6.62644,7.59859,1.44646
gen=0_training=650,3.66829,1.56114,2.08751,4.63102,4.66212,6.23858,-1.32999,-2.5937,9.14736,7.99014,5.31251,2.34328,-2.89995,8.43091,2.2596,4.49355,5.12008,1.6748,-1.02056,4.33318
gen=0_training=651,-1.48689,-4.60768,-2.03501,9.70975,-1.09996,0.54631,0.306902,0.202927,-2.98672,-2.92441,7.28905,6.9556,0.75307,9.82186,3.81282,-3.05715,-0.246173,4.42106,6.26677,9.40162
gen=0_training=652,7.50456,8.20392,-4.07996,9.31469,-2.37985,-0.462975,1.44841,1.90882,5.73119,5.0732,-2.04092,3.51769,-1.84909,-2.9286,-0.345962,8.33619,6.12037,-3.80878,-1.65835,3.63204
gen=0_training=653,1.47494,4.1399,-1.16635,1.66463,8.95134,-1.84992,-0.585381,8.04079,8.46505,0.807413,3.77306,-4.50761,4.07469,-2.84216,-0.316633,2.65009,3.80995,9.84554,5.65979,0.551464
gen=0_training=654,2.60293,7.19277,1.19206,9.88394,8.21808,-0.941692,0.278128,4.45855,-4.16453,-2.23236,-4.36168,3.29152,-4.23742,3.67044,-0.914585,6.96128,2.67508,-3.54358,7.33694,5.89376
gen=0_training=655,5.04459,4.24187,3.52058,-3.72818,9.5143,1.65632,-4.93554,-1.8647,0.287373,3.4534,0.230399,0.465856,5.45991,3.68508,-3.957,4.50055,-2.62571,-1.7037,1.32737,9.68006
gen=0_training=656,1.43933,6.72522,6.05105,4.80971,0.894128,-0.351495,4.43831,-0.660546,-1.76923,4.77885,-4.34184,-3.36568,0.58316,-4.38374,7.54969,7.39678,-3.75735,4.12885,4.13416,-1.04175
gen=0_training=657,5.08922,8.10788,1.0285,8.563,-3.5837,0.432357,6.49052,-0.84138,-4.45898,6.92065,-3.53775,0.947674,3.32418,3.2087,3.76271,1.92057,-4.72521,9.2051,6.96471,-1.24577
gen=0_training=658,9.80311,-1.12991,-1.81812,-1.73183,-2.2587,-3.74759,9.69695,1.53299,-3.6662,3.44109,-4.44219,-0.667056,-1.06195,1.07557,7.03077,-3.97104,8.73333,0.224863,6.60425,-4.30276
gen=0_training=659,4.43722,5.52209,1.59171,5.54084,9.90458,5.80296,8.83338,-1.29164,7.80267,2.48348,0.720456,9.44612,7.39452,8.40721,8.29418,-1.04276,-0.894968,1.15349,0.940567,-0.981786
gen=0_training=660,-4.08334,-4.61232,-1.04959,2.69385,-0.59862,4.50892,-1.69345,-2.64901,9.28365,4.10908,-2.36981,3.15882,-1.28286,2.75557,-2.60086,5.48883,4.07161,7.73978,-4.0038,5.705
gen=0_training=661,8.85852,5.8158,-1.70039,4.36893,9.56661,9.08076,1.25957,0.0110317,-0.481527,3.4928,-0.661941,9.77658,-0.294824,3.05803,2.96424,5.78146,1.17922,6.64371,-1.37411,6.62272
gen=0_training=662,-1.85155,4.23134,7.88651,1.7557,0.104553,-3.76512,8.94094,8.83416,9.21446,9.77998,8.64771,-3.63683,8.67808,-3.41667,-2.98218,1.41736,3.16684,-1.85149,2.85493,2.09042
gen=0_training=663,-4.46574,9.90929,1.83216,7.48927,-4.27655,8.0572,-1.45367,9.52263,4.66022,6.77266,1.642,4.13479,7.8995,-1.85512,4.10249,-2.0362,0.666003,1.08311,-4.50346,1.5385
gen=0_training=664,-1.59177,5.95323,8.84546,-4.61574,5.77311,8.87077,3.51505,9.87149,-4.05467,-3.37332,9.28742,-2.20644,7.93432,6.01422,-4.83024,-4.67836,9.44784,-4.24071,2.59651,3.79751
gen=0_training=665,-4.30684,1.32033,-1.95428,8.2962,6.11053,-0.680341,1.47366,2.98281,-4.22177,6.60821,-3.17794,9.27151,4.65145,7.3217,-0.263899,1.84765,3.44553,2.08463,7.8951,7.4216
gen=0_training=666,1.85035,-0.0909267,7.08115,5.2599,-0.580037,-2.31284,2.6232,4.08995,5.38694,7.12984,7.22594,4.65386,-0.55098,1.73157,0.511666,9.77143,-4.81521,-4.71079,-2.35578,-4.70843
gen=0_training=667,2.89796,9.23738,3.31749,6.72331,5.70842,4.22218,4.14146,3.67666,4.20222,6.62637,4.45266,-4.60447,5.94944,8.23942,7.63544,2.93315,7.59937,9.75126,-4.72046,7.59413
gen=0_training=668,-3.61802,3.13877,-3.17551,2.58969,4.83556,7.68214,8.61383,-4.20889,1.27227,1.37814,-0.682215,3.66983,9.46112,-0.477711,8.39257,5.50909,8.30756,0.318294,-2.97815,7.16223
gen=0_training=669,8.69471,-0.415095,-0.715592,1.3585,-3.27029,-0.629192,9.55519,3.9636,5.68535,9.81975,5.78088,1.47281,5.74245,6.79512,7.06412,8.25419,-4.99371,-1.99423,9.21672,9.89527
gen=0_training=670,7.89038,-1.24033,0.477805,8.1058,-0.95027,5.7423,8.21962,1.60621,6.30764,5.38675,2.38174,6.33487,6.87487,-4.45269,1.62898,5.29312,8.50074,0.576625,1.14882,3.15148
gen=0_training=671,-2.78121,-1.60466,-1.40054,1.34359,-0.794172,5.86489,5.75184,6.52547,5.82565,2.81925,-3.58845,4.66236,6.37461,4.40053,-4.14735,4.21517,-0.000274487,9.10798,-2.31548,-4.84821
gen=0_training=672,2.86012,1.79225,0.558925,0.989857,8.77116,6.52193,4.6221,1.4093,3.81381,-0.671354,-1.91072,8.03972,8.15242,-0.519182,7.81457,-3.00973,9.13248,6.02832,7.27954,9.01591
gen=0_training=673,-4.24145,4.20709,1.50708,-2.81298,1.51237,-2.75285,-2.04108,-1.22462,9.53637,-0.533835,-3.6457,-3.20924,7.46412,9.07671,-4.31117,9.86576,3.77301,7.85331,-4.9817,6.94272
gen=0_training=674,-3.90535,4.37636,3.38628,4.11668,-0.438153,-3.04779,9.47652,-2.9439,-0.467412,-2.13702,4.05404,1.81539,9.05183,4.05373,1.89465,7.59529,7.87262,-1.92605,2.23172,-3.74327
gen=0_training=675,-4.6154,3.23915,9.62784,7.41653,-4.82435,-4.1792,-2.15736,4.11255,8.39877,-0.783531,1.41632,3.85542,4.22319,7.38816,-2.37066,8.99151,0.848988,-2.59915,1.44231,9.51171
gen=0_training=676,-4.45082,8.90268,8.10399,5.35168,-1.49704,6.26176,-2.30644,-3.6685,0.826088,-4.19506,6.56259,2.33118,1.58002,-2.16262,-1.91558,7.2178,2.36017,8.52519,-3.65542,-3.10252
gen=0_training=677,0.604541,-0.549021,7.0662,1.38227,9.96668,-2.34965,7.92309,0.798487,9.85286,7.9628,8.58571,5.70915,-0.381715,-4.24339,9.36262,7.36329,7.13796,3.03657,7.20234,-1.20189
gen=0_training=678,8.46442,-1.37827,3.81186,-2.22604,-4.24702,2.20955,1.53697,-2.96544,-0.389133,1.25099,4.74462,5.03667,7.23598,8.0856,7.93475,7.8482,-0.869195,8.15459,-4.41027,5.51913
gen=0_training=679,7.03612,1.10869,-2.22827,5.38015,5.36086,1.34722,1.48281,8.23971,8.51096,-2.45271,6.51383,4.1077,1.19116,-4.36531,0.963431,-3.80256,1.94407,5.41036,5.55202,1.32424
gen=0_training=680,9.52104,5.64154,-4.37643,9.47104,1.61409,-1.7864,6.39507,-3.41982,-0.0512539,1.42406,-0.853803,-0.348057,-1.40061,8.45326,8.49423,8.07188,5.26875,5.764,0.497419,-2.80284
gen=0_training=681,9.71383,5.46043,8.22586,9.64674,-1.60187,7.85683,8.60023,5.68453,-3.95624,-0.656205,-1.34836,-0.0991448,3.77479,3.59341,-4.69976,-4.78711,-1.95537,6.1578,1.73461,-3.00973
gen=0_training=682,1.71978,2.64836,1.12591,2.63977,4.88663,2.86597,7.44291,-2.36453,9.35519,0.779012,7.68614,-2.45923,3.40035,-3.51925,9.02368,2.88316,-2.26131,9.60114,9.43207,-1.99077
gen=0_training=683,9.01713,9.38951,8.92093,-0.415731,9.8267,5.63701,7.97043,5.39125,3.31117,3.20774,1.86218,8.3507,6.16491,-2.61725,-0.900513,5.23918,4.11307,-3.01203,8.24289,2.01834
gen=0_training=684,-0.986204,9.8901,-2.09575,-3.31617,7.71412,-4.34858,-0.836223,7.99007,9.11255,8.40935,-4.15642,8.8257,8.32496,6.83274,3.31903,2.96897,4.178,5.35915,2.96059,-2.57959
gen=0_training=685,-3.44057,1.73086,9.19572,-2.60554,-1.84663,8.42163,-1.54639,3.58551,-0.116459,-2.05539,4.27953,0.554867,1.94239,-0.613382,-2.93523,1.80955,1.67384,3.00862,-4.31768,-2.81873
gen=0_training=686,-1.64303,4.97877,0.390035,-2.1725,-1.54605,6.28426,6.90911,5.19269,0.0357615,-3.00741,-1.30284,7.19018,7.53121,3.93857,7.65978,9.64745,7.18721,0.973515,-0.605615,-4.88175
gen=0_training=687,0.438157,-1.97501,-2.55243,1.74959,-0.846629,6.16809,7.72285,6.86956,4.69709,8.94853,2.40943,5.51711,1.08694,3.00152,-0.825129,-2.82949,0.260735,9.52033,-0.943458,1.52187
gen=0_training=688,2.46103,2.66671,-2.80157,1.55278,0.0117664,5.53771,6.80892,2.10809,-4.28242,7.31435,0.900774,2.61245,3.94662,-1.46246,2.18442,0.0124405,-4.41811,9.72171,-2.01152,-0.86439
gen=0_training=689,-2.46905,8.61175,1.06183,0.0113285,3.7424,7.27724,-1.8819,7.43287,0.00257312,4.53988,-3.72396,3.45097,6.00139,2.05388,-1.66706,5.75511,9.04034,1.09406,6.35147,-4.54234
gen=0_training=690,7.33638,6.32025,-1.89825,9.45395,5.29342,1.28891,9.91228,2.20472,9.23839,0.766703,2.74129,0.760168,2.11054,8.49138,3.20347,6.19635,-3.63912,1.74932,3.02477,3.18692
gen=0_training=691,9.59409,0.052791,-0.941692,4.24578,5.67649,1.44909,8.2595,4.9696,-4.00419,4.5839,9.04047,4.15835,6.47069,-3.93104,9.79817,-3.32694,2.43788,3.21989,-3.55353,2.7771
gen=0_training=692,0.176154,1.46989,4.55262,2.84524,7.10622,-3.93041,-3.88654,7.68537,5.91522,5.82785,3.8686,5.38857,0.900109,-3.49025,5.77823,-0.279319,4.3623,6.18452,-0.646135,3.31145
gen=0_training=693,-4.05293,-1.54597,7.67786,6.55417,-4.94688,-0.0474393,7.31842,5.83684,-2.75549,-2.82734,5.02354,6.02733,8.26027,6.90265,4.89335,1.97113,-0.952866,7.16692,-3.68651,-1.94319
gen=0_training=694,-2.8085,0.478793,2.8042,3.88977,7.181,9.6261,-1.51026,7.65576,-1.16788,8.19976,6.49398,1.77653,-2.31662,6.27933,1.85107,6.52079,0.604981,4.22124,1.40135,6.00107
gen=0_training=695,2.99919,4.16233,4.71968,-4.24242,-1.23669,-0.0895221,8.31773,-1.46033,-1.86263,5.27239,-2.8734,7.97171,9.71156,-2.82455,7.3523,3.73936,9.44369,8.21563,-1.14343,5.81246
gen=0_training=696,9.24723,-0.753866,9.04751,5.20917,-0.818638,8.66588,9.99639,7.47797,8.24261,-3.6263,9.86437,4.46189,-3.49566,1.16507,-2.45891,6.94168,5.32588,8.27509,3.29098,1.66192
gen=0_training=697,-2.71756,5.79297,9.89521,1.55528,0.250487,1.96264,7.00133,-2.15224,0.132719,-4.345,-4.19723,7.85256,2.65036,7.68484,4.46707,8.51709,2.61158,-0.299943,6.15785,8.37817
gen=0_training=698,1.40598,-4.06076,5.34697,4.39092,3.0256,4.68887,-1.22897,-0.824614,-1.35288,-2.58386,8.86137,9.98657,-3.13377,5.2447,2.69619,-3.6623,2.33374,-1.29239,-2.74654,-4.39233
gen=0_training=699,3.8059,1.69326,0.445294,1.09834,2.10505,7.87215,-0.943178,1.11549,3.55948,1.91796,3.79898,6.69526,-2.50782,-4.00734,-1.70355,3.42102,0.931556,9.9819,1.79842,8.5464
gen=0_training=700,0.356933,9.96699,-3.76389,-4.22235,5.63815,0.854796,9.67098,-2.67002,7.11085,6.68782,2.19108,4.01229,3.15932,-1.25051,-3.86394,-2.69031,4.13904,1.5453,4.7865,7.6407
gen=0_training=701,-4.25954,1.34776,-1.8255,3.28167,6.4221,0.151123,9.88738,7.18206,-1.3627,3.23514,1.68872,4.69814,-0.211612,4.26673,4.53306,3.89811,-0.529133,6.16466,2.45595,-3.8551
gen=0_training=702,4.23015,5.80307,-1.39222,1.50277,0.346081,-0.747592,2.60918,-3.48281,-0.962758,7.9287,9.93037,-3.51855,4.23288,8.10546,-1.84167,-0.423992,8.17931,-1.5463,8.6675,1.95242
gen=0_training=703,-4.35954,4.61913,3.69311,4.33896,-1.51852,3.05382,9.71497,8.60555,-2.01258,4.23401,-3.40545,-1.93925,2.72863,3.7568,-4.17797,7.85831,9.86515,6.90999,-1.92693,0.696007
gen=0_training=704,1.10849,-0.00229009,7.86862,-3.24365,8.40163,8.19145,-4.96084,-1.36866,7.12377,-0.963446,5.42735,3.30367,8.07759,9.04189,-2.11696,1.53911,-1.85591,2.53685,6.32728,3.89929
gen=0_training=705,9.20078,-4.49109,5.47059,8.21003,-3.9211,3.01839,-2.8417,1.38148,5.94345,7.6651,9.72617,4.36877,4.03098,8.30569,9.83609,7.03788,8.54581,0.726381,-2.15407,4.25833
gen=0_training=706,-4.17258,-4.50788,7.84443,9.36337,4.29531,-0.377592,-3.8545,6.29063,1.58236,-2.94605,-2.83197,4.70969,7.0485,1.25848,6.17104,2.03329,4.99374,1.23671,5.11672,2.19742
gen=0_training=707,4.79754,7.9353,3.72909,-4.00646,-0.948388,8.81676,8.17473,9.00829,1.37772,2.35552,9.34415,-1.62447,7.44975,-1.10687,3.43736,6.44276,0.145803,2.94752,1.8229,2.57163
gen=0_training=708,-4.3541,5.83881,9.22284,-2.52658,7.69514,7.94009,-0.0807164,8.33132,8.09247,1.02015,0.511587,7.52631,-3.54626,-2.29702,2.36916,1.07258,-4.44824,0.886684,5.92109,9.02759
gen=0_training=709,7.53219,-4.88456,9.84134,-2.90657,-1.00176,3.57231,2.48234,7.51052,-2.33319,8.9105,2.46788,-1.69172,3.78169,3.19155,8.45772,2.39047,9.92652,-2.7646,2.19569,5.38649
gen=0_training=710,2.67023,8.80762,7.83388,4.60513,-3.02417,5.72516,8.18689,7.69744,-0.45368,6.19025,3.54256,5.41251,-1.34143,-4.44081,-4.24804,-3.90672,3.36058,-0.333948,-4.18763,-1.47105
gen=0_training=711,-0.795605,-1.92564,7.77823,-4.58573,-2.75414,-3.01995,-3.22765,0.911091,0.172761,-4.25791,1.11659,5.22306,1.73566,0.00303989,0.234968,-2.59913,-0.429301,-3.06598,5.49709,6.6304
gen=0_training=712,2.83045,7.8926,4.73967,-2.22333,6.45987,9.50195,3.46434,-2.54326,7.86483,3.03226,1.87914,1.13929,7.99102,-2.97978,6.57933,-0.333704,3.24866,0.142687,2.33143,8.27556
gen=0_training=713,-0.332796,-3.51171,-3.98809,-4.82077,7.50224,0.395608,0.929562,-0.59,3.50695,4.80649,5.42203,1.22731,5.61389,3.57062,6.92801,2.82231,-0.593762,-3.96039,-4.7892,1.97322
gen=0_training=714,5.30055,6.99846,-4.63582,0.652994,7.19748,9.8254,1.30406,7.60542,3.02474,2.41692,4.68688,-2.96142,2.24927,-1.13715,-2.2761,8.4226,2.41229,4.83389,-3.90392,7.92333
gen=0_training=715,7.91406,7.28968,3.01179,5.05781,7.37747,4.25711,3.01243,9.82843,-3.04836,1.47114,5.34936,-3.4065,9.11671,-3.13029,7.45654,6.71155,9.8336,5.86305,-0.453767,6.80879
gen=0_training=716,4.40147,8.25964,-4.56469,-3.49657,7.21401,5.05105,2.68963,1.40436,8.68929,2.51585,9.26328,-2.82468,-3.03371,-0.937152,9.38591,9.8143,9.74907,7.35412,-4.06808,3.65968
gen=0_training=717,4.62904,8.06522,-4.08839,4.68286,9.62431,6.85828,5.62062,1.22511,8.64082,6.32822,6.89661,0.119633,1.04574,6.50558,8.71211,3.63596,3.66772,9.37503,0.192056,-0.0971503
gen=0_training=718,8.11475,6.4797,-4.67756,2.40802,1.7055,6.45216,6.19258,-1.45331,5.51196,1.09657,-3.95494,6.22298,-2.1158,-3.63498,1.96666,5.01677,-4.343,3.34933,1.86407,3.46847
gen=0_training=719,9.23092,4.19023,6.35764,0.836366,8.44173,3.12047,0.348654,9.03083,-1.88946,7.93774,-1.1495,1.12823,7.10645,3.25297,1.7479,-1.58931,7.94497,1.59396,-1.27861,2.49898
gen=0_training=720,-1.17375,2.73457,9.18686,1.87965,0.694407,7.05302,-0.815437,9.59911,9.57709,-1.44761,-4.4266,-3.43402,-1.12019,-3.2686,9.08283,8.40286,3.88598,-2.03661,8.63747,-4.78683
gen=0_training=721,3.08008,4.73099,-1.75387,8.22654,0.923104,3.97636,1.38463,3.83963,8.48662,4.5854,1.33787,1.94275,-0.802526,-3.56403,8.70451,1.0407,9.78211,1.84969,9.73342,9.48358
gen=0_training=722,-3.51493,9.8174,-3.23806,6.94209,4.87837,4.11913,8.51195,3.91581,0.588198,-2.00539,6.9477,-3.01558,5.4831,2.4955,-1.46818,-3.48002,0.24585,4.17434,-0.786957,-0.291985
gen=0_training=723,6.59749,2.41855,8.50539,0.891404,3.33452,-1.82602,-4.62247,0.330724,-1.25308,1.14855,7.70654,2.80579,9.74663,-2.2108,-2.39703,1.73742,0.475025,4.5235,3.33636,-1.74129
gen=0_training=724,-1.73925,5.08437,-1.45699,6.48543,-3.22592,1.1837,0.974605,8.90561,0.896235,2.19325,2.69057,6.41457,3.07815,-1.80562,1.66356,-2.6765,6.79714,0.679077,4.97845,3.82602
gen=0_training=725,9.45188,0.501367,-2.46031,-1.16086,2.89698,7.1307,1.84394,-2.51933,7.17353,8.32065,6.7555,8.09272,-0.832182,1.73853,2.62294,6.144,4.58421,0.39865,4.09609,-4.43499
gen=0_training=726,8.72295,4.49669,8.71545,8.71783,2.19274,9.28762,6.76397,-3.09959,8.2708,-4.58072,6.41279,8.32265,4.80772,1.03569,6.5095,2.16467,7.37551,5.53809,6.12975,-4.01688
